id,total_reviews,average_rating,average_quality_rating,average_value_rating,aggregate_one_star_review,aggregate_two_star_review,aggregate_three_star_review,aggregate_four_star_review,aggregate_five_star_review,most_helpful_favorable,most_helpful_critical
9449,101,1,4,3,2,5,5,1,3,48,21
9448,79,5,4,2,2,3,1,3,1,42,44
9447,140,3,5,4,1,5,5,3,4,21,48
9446,91,1,2,4,4,3,4,5,1,38,9
9445,1,1,4,4,3,3,2,5,1,15,38
9444,19,5,3,4,4,1,3,2,4,35,4
9443,176,5,5,4,2,3,3,1,4,23,4
9442,93,5,4,2,2,3,3,3,3,49,48
9441,152,3,4,2,2,2,3,3,4,12,6
9440,150,4,4,1,1,4,2,1,5,16,17
9439,84,5,2,4,4,2,4,2,3,6,20
9438,71,4,1,4,1,2,1,2,1,1,49
9437,161,4,4,5,1,4,4,3,4,5,23
9436,46,3,5,3,2,2,3,3,1,26,49
9435,139,4,4,4,2,3,1,5,4,12,32
9434,132,3,2,4,5,1,5,2,2,4,5
9433,193,3,1,1,4,2,3,4,1,13,44
9432,15,5,4,5,3,4,5,3,3,10,36
9431,71,4,2,5,3,5,4,5,5,22,19
9430,171,4,5,1,1,4,3,5,2,9,33
9429,95,1,4,3,3,4,4,5,1,27,36
9428,97,2,1,3,5,3,3,4,4,42,41
9427,102,4,1,2,3,3,4,3,2,11,1
9426,189,3,5,5,4,2,5,5,2,28,6
9425,48,2,3,2,4,2,5,4,4,43,42
9424,15,1,4,1,5,5,1,4,1,31,25
9423,29,4,3,4,4,5,1,3,4,36,7
9422,188,4,5,3,2,5,4,4,4,3,24
9421,99,5,5,3,3,3,3,2,3,31,49
9420,124,4,4,3,3,5,2,1,3,6,20
9419,88,2,5,1,1,3,3,2,4,9,29
9418,149,2,4,2,4,4,1,3,5,12,14
9417,156,2,3,5,3,3,3,1,1,22,13
9416,45,1,2,5,1,4,4,5,4,26,35
9415,43,5,1,1,3,4,1,4,1,5,25
9414,171,4,4,1,4,2,3,1,1,35,37
9413,171,3,3,2,3,3,4,5,5,19,24
9412,93,1,4,5,3,1,2,3,1,39,10
9411,168,5,2,5,3,5,1,3,4,11,13
9410,78,2,3,5,5,2,4,5,5,1,50
9409,27,4,5,2,3,2,4,2,3,42,27
9408,191,3,5,3,3,5,4,2,2,3,11
9407,149,5,5,1,3,3,1,4,2,34,32
9406,123,2,5,5,1,3,5,4,5,42,44
9405,13,3,3,5,1,4,1,5,2,8,3
9404,37,3,1,2,3,3,4,1,2,8,47
9403,119,3,3,3,3,2,3,5,4,2,32
9402,186,4,1,4,5,5,1,4,5,11,30
9401,119,1,3,3,1,1,1,5,4,16,47
9400,184,5,1,3,2,3,2,4,2,18,32
9399,139,1,1,2,1,5,2,3,1,38,33
9398,27,5,5,4,4,4,3,1,3,47,17
9397,100,3,3,3,2,2,3,1,3,26,6
9396,0,1,5,1,1,1,2,2,3,24,4
9395,170,1,4,4,5,1,2,2,4,25,13
9394,58,4,2,3,1,4,4,4,1,15,44
9393,18,3,3,2,5,1,4,4,4,1,49
9392,6,1,5,5,5,4,3,5,5,26,5
9391,148,5,3,4,2,2,3,4,4,17,39
9390,184,4,5,4,2,5,3,3,5,43,3
9389,186,1,5,2,2,5,5,2,1,38,28
9388,171,2,2,2,4,4,4,1,4,20,29
9387,60,1,1,4,3,1,5,3,2,41,13
9386,14,5,5,1,3,4,5,1,5,24,11
9385,131,1,3,2,5,2,3,2,4,50,17
9384,182,1,3,4,2,5,4,2,4,10,32
9383,137,1,1,5,3,1,2,1,4,16,28
9382,64,2,4,3,2,1,2,3,2,37,38
9381,22,5,3,1,2,1,3,4,1,12,36
9380,68,3,1,4,3,5,1,3,3,15,45
9379,183,1,4,2,3,5,4,2,2,42,20
9378,0,2,2,1,5,5,5,4,3,39,2
9377,179,4,3,3,1,5,5,1,3,1,29
9376,84,1,4,1,4,1,3,2,5,6,38
9375,164,5,1,5,1,3,4,3,2,18,15
9374,168,2,4,5,4,5,5,3,4,29,44
9373,157,5,2,3,5,4,4,2,3,21,21
9372,66,5,1,2,2,5,2,3,1,7,19
9371,75,2,3,1,1,2,1,3,2,25,3
9370,90,1,4,2,2,4,2,5,3,2,12
9369,176,1,5,1,4,5,4,5,1,22,44
9368,147,1,5,2,2,2,2,4,1,23,4
9367,146,3,3,3,5,4,2,5,4,30,46
9366,85,3,1,5,4,5,5,1,4,17,31
9365,116,2,2,2,3,5,3,5,2,35,36
9364,198,1,2,4,4,5,5,5,1,23,5
9363,191,2,1,4,5,5,5,4,2,25,34
9362,155,2,1,3,3,1,2,5,5,15,28
9361,105,3,1,4,4,5,2,3,5,46,46
9360,32,2,4,3,1,5,4,4,5,49,49
9359,61,1,2,4,5,3,3,3,1,34,44
9358,131,3,2,4,3,3,2,2,1,48,37
9357,10,3,5,5,1,2,1,2,2,23,48
9356,81,1,4,2,5,4,2,2,1,40,40
9355,178,5,2,5,3,3,2,5,4,29,20
9354,105,2,2,4,4,4,3,2,2,37,14
9353,181,1,5,5,1,5,1,1,1,43,2
9352,51,2,2,3,4,5,2,5,3,9,2
9351,7,4,1,3,3,5,5,5,5,22,26
9350,2,1,1,5,2,3,1,4,4,1,50
9349,143,5,5,4,5,5,2,2,5,10,31
9348,4,3,1,4,3,5,1,2,4,19,34
9347,3,3,4,2,5,4,2,2,3,2,46
9346,95,3,4,1,3,1,4,5,4,40,44
9345,148,1,4,3,3,4,3,2,5,49,28
9344,181,2,1,5,5,3,2,2,4,37,27
9343,28,2,3,4,4,4,4,5,5,13,13
9342,166,2,3,2,2,1,4,3,5,45,23
9341,23,2,2,3,5,2,3,5,3,39,14
9340,110,3,4,2,5,4,5,5,4,48,33
9339,73,3,5,5,3,1,3,5,5,5,43
9338,191,3,1,4,5,1,3,1,2,36,26
9337,168,1,4,2,5,2,5,5,4,33,37
9336,97,3,2,4,4,5,1,1,1,47,30
9335,70,5,3,2,1,3,5,4,4,8,26
9334,35,1,3,1,2,3,5,5,2,13,14
9333,29,3,4,5,5,3,4,3,3,29,47
9332,178,3,1,4,2,5,2,4,2,41,42
9331,109,4,2,4,4,5,4,4,1,48,5
9330,16,1,2,3,5,1,5,1,3,49,33
9329,156,3,1,2,3,2,4,5,3,23,35
9328,179,2,4,1,4,1,3,1,5,11,11
9327,3,2,1,2,1,4,3,5,4,23,40
9326,136,1,3,5,5,3,4,1,2,14,34
9325,52,4,2,1,2,1,3,2,5,43,36
9324,186,3,4,3,1,3,4,1,1,44,22
9323,183,1,4,5,4,1,2,1,1,19,19
9322,11,2,2,5,3,2,1,3,2,23,24
9321,113,2,4,4,1,3,4,5,1,20,49
9320,170,4,5,1,2,2,2,3,2,5,50
9319,146,2,3,2,1,4,5,2,2,32,16
9318,107,3,3,1,5,3,1,5,1,21,31
9317,111,5,1,5,1,1,3,4,5,22,11
9316,26,4,2,1,3,2,3,2,5,43,39
9315,39,4,2,2,5,5,2,5,5,4,3
9314,184,5,3,4,5,2,4,5,2,7,25
9313,127,3,3,3,5,3,5,5,3,41,26
9312,123,3,1,3,1,3,1,1,2,16,26
9311,119,3,1,1,3,3,5,1,4,26,26
9310,137,2,5,2,3,3,2,3,2,6,41
9309,133,3,4,1,2,4,2,4,3,21,44
9308,75,1,5,5,1,2,5,5,1,34,11
9307,158,5,3,3,2,5,3,4,4,19,48
9306,38,2,2,5,4,2,2,1,2,16,46
9305,177,5,5,3,1,1,2,2,2,6,7
9304,20,5,5,2,2,4,1,4,5,17,7
9303,92,5,5,3,4,2,1,4,5,39,26
9302,187,5,4,1,4,1,5,3,3,34,47
9301,137,2,3,3,3,1,3,3,1,27,49
9300,90,2,4,2,5,1,1,4,4,14,39
9299,27,1,3,4,5,1,3,4,5,28,41
9298,134,3,5,2,3,5,4,2,4,2,42
9297,31,3,5,3,4,3,5,5,1,44,23
9296,52,4,3,4,4,3,4,4,1,40,13
9295,189,3,3,1,5,4,2,4,1,34,18
9294,4,3,1,5,5,4,5,4,1,49,6
9293,17,1,4,1,3,3,1,5,4,29,29
9292,5,1,2,3,1,2,1,1,5,30,46
9291,121,4,2,1,2,3,2,1,3,1,32
9290,89,5,5,2,2,4,5,2,1,49,38
9289,90,1,4,2,2,3,5,2,4,38,13
9288,140,1,4,1,3,2,4,4,4,5,31
9287,184,1,4,5,5,5,2,2,2,41,16
9286,163,1,2,5,2,5,1,3,1,31,16
9285,113,1,5,5,2,1,2,3,1,9,11
9284,72,2,5,1,1,1,4,4,5,50,7
9283,38,1,1,4,4,3,5,2,2,35,23
9282,183,5,2,5,2,4,1,4,2,17,25
9281,51,3,1,3,2,3,3,5,5,26,19
9280,170,1,1,2,5,1,3,4,1,28,14
9279,86,2,3,3,4,5,2,3,1,25,5
9278,17,1,3,3,4,1,2,1,1,35,17
9277,179,4,3,5,5,2,1,3,5,43,30
9276,190,3,4,5,5,5,5,3,5,33,29
9275,2,3,3,5,2,4,4,4,4,25,10
9274,180,4,5,4,2,3,4,1,2,45,39
9273,142,3,4,3,3,3,4,3,3,23,12
9272,51,5,4,3,5,1,1,1,4,11,24
9271,92,1,2,5,4,3,2,5,3,16,11
9270,95,5,3,5,3,5,2,2,2,30,5
9269,121,5,4,2,4,3,1,4,1,43,29
9268,137,3,1,2,4,5,2,4,3,28,23
9267,104,2,4,5,3,5,4,1,4,14,19
9266,143,4,4,1,1,2,2,2,3,23,3
9265,16,3,5,1,2,4,1,1,4,14,42
9264,133,3,1,2,1,4,5,5,5,1,3
9263,103,4,3,4,5,1,1,3,3,11,12
9262,91,5,4,1,1,1,2,3,2,39,19
9261,121,2,1,2,4,1,4,5,3,4,24
9260,105,1,5,2,1,2,3,3,3,39,15
9259,68,4,3,1,3,1,3,3,1,28,27
9258,167,1,1,3,2,1,3,1,2,35,14
9257,121,2,5,3,2,4,3,2,5,39,15
9256,55,5,3,3,1,1,5,5,2,29,39
9255,33,3,5,3,4,1,4,2,1,38,38
9254,139,1,3,1,1,3,1,4,3,27,50
9253,196,5,5,2,1,5,5,1,3,5,11
9252,190,1,5,5,5,2,2,1,1,22,20
9251,85,5,5,5,4,4,2,1,2,13,29
9250,138,5,5,3,3,4,1,3,1,11,22
9249,140,1,1,5,1,3,3,5,2,42,3
9248,200,3,3,1,2,1,2,5,2,33,28
9247,96,4,4,3,1,1,4,2,4,49,24
9246,50,2,4,4,1,2,3,4,5,50,46
9245,87,5,5,5,2,2,4,3,1,36,3
9244,0,5,4,2,4,4,1,5,2,5,33
9243,144,3,3,4,1,2,2,1,4,32,29
9242,30,3,3,2,2,2,3,3,3,5,11
9241,95,2,4,4,5,3,1,1,3,19,17
9240,108,5,4,4,4,2,2,4,3,44,40
9239,59,5,2,3,5,2,4,3,4,24,42
9238,183,2,4,5,4,5,2,4,1,41,7
9237,32,2,1,2,5,3,1,2,1,23,30
9236,196,2,4,1,3,3,1,2,1,6,11
9235,8,3,3,5,4,1,2,2,2,30,9
9234,147,4,2,4,2,5,2,1,2,49,6
9233,72,2,3,3,3,2,3,1,3,26,8
9232,71,1,2,3,3,4,3,1,4,2,9
9231,86,1,1,2,4,3,5,5,2,37,6
9230,13,4,4,5,1,3,5,1,2,22,27
9229,65,3,5,4,4,1,5,2,4,20,38
9228,154,3,5,3,4,3,1,4,3,11,19
9227,1,1,5,1,3,3,1,2,2,20,31
9226,188,3,1,4,4,1,5,2,2,24,8
9225,28,3,2,4,2,2,1,2,3,40,37
9224,120,1,2,5,1,2,2,1,1,39,31
9223,41,3,4,5,4,1,4,4,3,43,13
9222,126,5,2,4,3,2,3,3,5,30,40
9221,15,5,4,1,1,5,2,2,4,26,36
9220,147,5,3,2,3,2,4,5,3,32,21
9219,2,3,4,2,1,5,4,1,4,20,32
9218,142,2,1,5,1,5,4,3,5,29,16
9217,192,3,2,1,5,2,2,4,2,24,18
9216,95,1,5,2,4,1,3,2,5,35,50
9215,179,3,2,3,1,4,5,5,2,32,36
9214,32,1,2,4,5,3,1,1,3,5,9
9213,1,1,4,5,3,1,4,2,4,4,4
9212,2,3,3,5,3,5,1,5,2,45,30
9211,140,3,3,3,2,5,1,2,4,31,20
9210,52,2,3,2,5,4,1,5,5,17,50
9209,139,4,3,3,2,5,4,1,4,1,47
9208,145,3,1,3,3,3,3,1,4,44,43
9207,27,5,4,5,1,3,2,2,5,30,25
9206,109,2,2,4,2,5,1,1,1,32,8
9205,48,5,1,2,5,2,4,5,4,45,27
9204,193,1,1,2,3,2,2,4,4,20,50
9203,21,4,4,2,1,4,3,4,5,45,25
9202,101,3,1,3,3,4,4,4,2,14,46
9201,94,4,2,1,4,4,2,5,1,17,8
9200,186,2,3,4,5,5,4,1,3,33,38
9199,36,3,2,2,2,4,5,1,2,25,15
9198,170,3,1,2,5,2,2,3,5,29,6
9197,119,1,3,1,1,4,4,2,5,26,34
9196,18,2,3,5,4,2,4,4,5,5,19
9195,198,2,1,4,5,5,4,1,4,14,19
9194,178,1,4,1,4,1,1,3,2,43,44
9193,136,5,3,1,4,1,3,4,5,20,22
9192,132,5,5,4,5,5,5,5,5,1,35
9191,18,1,3,5,4,1,5,3,5,4,21
9190,19,5,5,3,4,3,2,5,2,11,27
9189,146,4,5,3,5,5,5,5,3,47,37
9188,111,4,5,5,2,4,3,2,3,26,19
9187,183,2,5,2,1,1,3,3,4,47,43
9186,194,4,5,5,4,4,5,3,1,33,45
9185,126,3,1,3,1,4,4,5,5,49,13
9184,127,3,5,5,4,1,5,2,1,3,7
9183,29,3,1,1,1,2,2,4,1,34,20
9182,74,2,1,1,4,3,4,2,4,9,16
9181,129,5,5,1,2,4,4,4,4,30,39
9180,189,4,2,4,5,2,2,3,4,25,43
9179,74,2,3,2,5,3,5,4,3,39,33
9178,32,2,2,2,5,4,3,2,5,32,22
9177,130,1,1,3,1,4,3,1,5,39,16
9176,57,5,3,2,3,5,1,5,5,47,17
9175,197,4,4,2,4,3,2,3,4,45,2
9174,108,1,3,2,4,4,1,2,3,43,4
9173,83,4,4,1,5,1,5,4,1,9,25
9172,136,2,3,1,4,5,1,1,3,5,50
9171,165,4,5,1,5,5,1,5,4,30,1
9170,71,1,2,5,2,1,5,5,5,45,37
9169,180,5,4,3,4,4,2,5,2,22,47
9168,174,3,2,1,2,4,3,3,2,32,2
9167,119,3,1,5,1,4,2,5,3,26,25
9166,120,3,4,3,5,5,4,1,2,45,50
9165,134,4,1,4,1,5,5,4,3,23,28
9164,169,2,5,1,4,3,2,5,2,8,22
9163,23,5,4,5,5,2,1,4,5,37,42
9162,70,2,5,5,4,2,3,3,2,50,1
9161,186,5,2,3,4,5,1,3,1,12,42
9160,15,5,5,2,2,4,1,2,1,6,24
9159,142,5,5,2,1,1,5,1,5,4,37
9158,26,2,2,1,5,2,2,4,5,47,16
9157,43,3,4,2,2,1,1,2,4,2,17
9156,124,3,2,2,5,3,2,5,1,43,29
9155,54,2,4,3,5,1,3,4,4,6,2
9154,172,3,5,4,2,3,5,5,2,41,44
9153,60,2,4,5,4,4,1,3,4,16,31
9152,157,3,3,1,1,1,2,4,2,48,5
9151,148,5,4,4,1,4,4,4,4,12,4
9150,50,2,5,5,2,2,3,2,2,1,48
9149,122,4,2,4,3,4,1,5,4,26,28
9148,16,5,5,1,5,5,4,5,1,18,33
9147,12,4,1,4,4,2,4,3,5,39,16
9146,75,2,2,2,4,5,1,2,3,11,38
9145,165,3,4,4,1,2,1,2,1,40,12
9144,119,1,4,5,2,4,3,3,3,34,14
9143,132,4,2,1,4,2,2,4,4,31,10
9142,76,5,3,5,4,5,5,1,3,17,8
9141,133,5,1,3,2,5,1,1,4,13,45
9140,98,2,5,3,4,2,2,4,5,22,49
9139,123,1,1,4,3,4,1,4,1,2,25
9138,91,1,3,5,5,5,2,1,3,44,24
9137,117,2,4,5,5,1,5,3,3,21,4
9136,164,3,3,2,4,5,4,3,2,5,22
9135,13,4,1,5,2,5,4,2,4,22,27
9134,99,5,5,4,2,1,3,2,5,1,25
9133,31,3,3,5,5,2,2,2,4,14,35
9132,53,4,4,2,5,5,5,5,2,3,16
9131,49,1,3,1,5,4,5,2,1,31,31
9130,58,4,2,4,4,4,5,3,5,12,42
9129,104,4,3,3,3,5,3,5,3,28,7
9128,153,3,2,1,2,4,5,5,5,10,37
9127,142,2,5,1,5,4,5,3,3,28,1
9126,134,4,2,2,3,5,3,3,1,32,9
9125,52,5,5,1,1,1,5,1,4,24,22
9124,36,5,3,2,4,5,5,5,2,47,3
9123,141,4,1,5,3,2,2,4,2,41,43
9122,198,2,3,4,2,2,2,1,2,12,43
9121,185,5,3,2,2,2,2,2,3,30,27
9120,113,3,1,1,2,2,1,5,2,43,38
9119,102,5,2,3,5,2,4,5,1,48,12
9118,15,2,2,2,1,1,2,1,2,6,32
9117,129,3,1,5,3,3,3,3,1,18,50
9116,142,3,4,2,2,3,5,3,5,13,29
9115,106,1,2,3,2,5,1,3,4,37,47
9114,101,1,1,5,5,3,1,3,4,40,35
9113,158,2,2,4,4,4,2,5,5,6,3
9112,177,2,4,5,5,4,1,4,5,1,48
9111,80,1,2,1,3,5,2,5,2,6,49
9110,50,4,5,4,5,2,5,3,5,7,46
9109,74,1,4,2,5,2,5,4,3,20,4
9108,81,4,5,5,4,1,3,5,5,13,12
9107,159,3,1,3,1,2,5,1,2,25,14
9106,100,4,1,1,5,5,4,1,4,38,20
9105,6,5,3,1,3,3,5,1,5,16,4
9104,179,5,3,5,3,4,1,1,5,34,42
9103,85,5,3,2,3,3,3,5,3,17,30
9102,190,1,4,1,5,2,4,1,2,24,18
9101,22,5,2,5,1,5,4,1,4,48,35
9100,74,5,2,5,4,1,2,1,2,20,44
9099,106,4,4,2,4,1,5,5,1,2,40
9098,180,2,4,4,4,3,4,5,2,47,3
9097,177,5,1,2,1,3,1,2,1,5,46
9096,149,2,1,1,5,2,1,4,4,14,11
9095,39,1,3,3,5,2,4,4,4,7,15
9094,139,4,4,4,2,5,5,4,5,1,31
9093,65,3,3,5,5,4,1,3,1,46,12
9092,98,5,3,1,5,5,1,3,5,44,3
9091,47,5,1,5,5,5,4,5,1,46,34
9090,97,3,5,5,1,2,1,3,1,1,41
9089,58,2,1,4,4,1,2,4,2,11,32
9088,67,3,5,3,5,1,4,4,3,42,41
9087,57,1,1,2,5,1,2,4,4,16,37
9086,1,3,2,3,1,2,5,2,3,21,8
9085,3,4,4,3,1,2,3,5,1,50,15
9084,150,3,4,4,4,3,1,1,1,38,24
9083,193,4,5,1,1,1,3,4,2,24,30
9082,73,2,5,4,3,3,1,4,3,33,33
9081,141,3,2,2,3,5,1,5,4,32,36
9080,140,5,5,2,1,4,2,4,5,47,38
9079,28,5,2,4,5,2,2,3,2,41,37
9078,67,2,3,3,3,4,4,2,2,33,17
9077,22,5,3,5,1,1,2,2,4,10,15
9076,172,4,1,2,4,4,3,2,5,20,33
9075,92,3,2,1,5,1,1,5,5,49,7
9074,35,5,5,5,1,3,4,1,5,34,45
9073,173,2,5,5,3,4,2,2,2,46,31
9072,153,4,4,3,5,1,3,5,3,30,39
9071,43,5,5,1,4,1,5,1,4,10,18
9070,150,3,2,5,5,3,5,5,2,24,16
9069,41,2,1,4,1,4,4,4,1,29,2
9068,82,4,3,4,1,2,4,3,5,37,8
9067,126,5,2,2,1,4,1,3,5,36,47
9066,172,2,3,5,2,1,2,3,2,14,45
9065,118,2,3,1,1,4,2,5,3,8,30
9064,137,3,4,3,2,1,2,5,4,8,25
9063,22,3,4,1,4,5,1,5,2,2,36
9062,128,3,1,4,1,3,3,1,3,41,49
9061,187,3,1,4,4,5,3,1,1,25,49
9060,38,3,1,5,1,3,4,3,3,35,9
9059,143,4,2,5,4,5,3,2,4,42,19
9058,108,2,3,5,1,4,2,3,3,6,41
9057,95,4,3,5,1,3,5,3,3,7,43
9056,65,1,4,4,4,2,3,2,4,49,34
9055,103,1,3,1,3,5,4,2,4,44,12
9054,90,1,1,1,3,2,5,2,1,20,1
9053,45,1,4,5,3,3,3,3,5,16,37
9052,106,4,5,3,5,4,3,2,3,49,9
9051,119,2,4,5,1,4,2,5,5,44,40
9050,55,3,2,1,1,2,5,5,3,16,44
9049,145,3,4,2,3,5,2,3,5,7,50
9048,118,1,1,3,5,5,3,4,2,8,45
9047,188,4,5,3,3,2,3,3,3,34,35
9046,158,3,5,4,4,2,4,1,4,39,45
9045,67,3,4,4,2,3,1,5,3,41,38
9044,162,3,4,2,3,2,5,1,2,14,10
9043,192,4,3,1,1,5,5,3,2,19,43
9042,98,3,3,5,1,2,2,3,4,22,40
9041,110,1,3,1,5,1,3,3,3,50,13
9040,26,5,1,5,1,4,1,3,2,3,6
9039,188,5,3,3,2,4,2,3,5,6,12
9038,35,4,2,3,3,4,2,3,3,50,47
9037,181,4,5,4,2,5,5,2,4,24,40
9036,23,5,2,5,1,5,4,2,4,11,16
9035,30,4,4,1,5,5,4,2,4,35,20
9034,149,4,2,3,1,2,1,5,1,12,26
9033,192,5,5,5,1,3,3,2,2,31,22
9032,122,5,2,2,3,1,4,3,2,38,14
9031,40,1,2,4,1,5,3,5,2,35,37
9030,158,4,4,3,1,2,2,3,1,44,37
9029,37,4,5,1,2,4,3,3,1,42,16
9028,47,1,2,3,2,1,1,2,3,25,9
9027,108,3,2,5,4,3,4,5,3,12,21
9026,152,5,4,5,1,4,3,2,3,27,13
9025,191,4,4,3,4,4,4,5,1,4,38
9024,33,3,2,5,3,4,2,2,4,33,5
9023,177,2,4,2,5,5,5,1,1,45,45
9022,82,1,3,2,2,3,5,2,3,1,8
9021,0,2,2,2,5,5,3,2,4,16,11
9020,161,1,5,4,3,3,4,5,4,29,46
9019,0,4,1,5,4,3,4,2,3,11,38
9018,199,1,2,3,5,1,3,4,4,10,33
9017,107,4,4,5,4,3,4,1,2,24,7
9016,134,2,1,1,4,1,4,2,4,10,24
9015,9,1,3,4,4,3,2,4,4,16,37
9014,177,2,3,4,2,1,4,5,3,50,7
9013,160,3,4,3,3,5,2,5,4,36,35
9012,21,3,3,2,4,2,2,3,1,47,32
9011,77,4,4,5,3,3,2,3,2,35,9
9010,125,3,3,3,1,4,3,2,1,13,19
9009,26,4,3,5,2,4,2,4,2,24,32
9008,73,3,3,3,3,3,2,4,4,1,4
9007,111,1,3,1,4,5,4,1,2,7,47
9006,72,2,4,4,2,1,5,5,1,2,3
9005,95,4,4,4,1,5,2,3,5,13,36
9004,9,5,1,1,1,3,5,3,3,21,31
9003,121,5,2,2,4,5,2,2,4,3,41
9002,189,5,5,4,4,5,4,5,2,28,10
9001,33,2,3,3,4,4,2,5,5,31,43
9000,129,5,1,1,4,2,3,5,5,31,1
8999,158,1,5,3,4,4,1,5,1,37,21
8998,125,4,2,1,2,1,4,3,3,11,15
8997,74,3,5,5,3,1,3,3,5,37,37
8996,97,4,3,1,2,4,4,2,5,32,41
8995,90,4,3,2,2,2,4,3,3,32,1
8994,179,4,2,3,1,4,5,2,2,34,49
8993,66,5,1,3,3,2,4,1,1,17,32
8992,42,4,2,5,1,4,2,3,2,50,38
8991,88,3,1,3,2,5,2,2,2,41,16
8990,85,1,2,5,1,3,2,2,4,21,30
8989,163,1,5,5,2,4,1,4,3,46,1
8988,71,3,3,3,5,4,3,2,4,5,22
8987,11,1,4,3,4,1,4,3,5,29,36
8986,95,3,4,1,3,2,1,5,1,2,39
8985,60,4,5,1,4,2,3,3,3,42,7
8984,159,3,3,4,3,3,4,4,5,36,33
8983,182,4,1,3,3,1,4,5,2,26,10
8982,123,1,1,3,5,3,5,5,1,7,12
8981,40,1,3,1,4,5,4,4,4,39,7
8980,129,2,3,5,3,1,2,3,5,7,38
8979,114,1,2,3,4,2,1,3,2,25,21
8978,71,2,1,1,3,3,1,4,5,10,10
8977,134,2,1,1,4,5,2,2,4,18,37
8976,27,1,4,3,4,2,1,3,3,27,5
8975,115,2,4,5,3,3,5,4,1,17,50
8974,138,4,4,5,1,1,2,4,3,37,34
8973,180,3,1,5,2,1,4,3,3,4,13
8972,48,4,5,4,4,4,1,5,5,48,38
8971,45,2,5,3,1,3,4,1,1,43,37
8970,134,5,1,3,1,5,2,3,3,23,48
8969,159,5,5,2,3,2,2,5,5,7,30
8968,17,4,5,5,5,1,4,2,2,20,29
8967,27,1,5,4,5,5,4,3,3,36,42
8966,166,2,5,5,4,1,2,3,5,46,49
8965,23,1,1,5,3,1,2,1,1,41,7
8964,43,1,2,2,2,1,1,3,4,15,12
8963,85,3,4,4,4,4,4,2,3,12,7
8962,128,4,3,2,3,4,5,1,5,14,13
8961,130,4,2,5,2,3,3,1,4,44,6
8960,166,1,1,2,3,5,3,1,1,10,41
8959,180,2,3,4,3,4,2,1,5,36,10
8958,82,3,2,3,1,2,3,2,2,49,14
8957,54,1,4,5,3,2,5,4,1,9,10
8956,56,2,1,1,1,4,2,2,4,8,47
8955,72,5,5,1,3,1,3,3,2,43,14
8954,164,3,2,1,1,1,1,4,5,4,34
8953,60,1,1,3,3,4,3,3,4,34,40
8952,195,5,2,5,3,4,3,1,1,29,28
8951,161,2,3,5,4,3,3,3,5,50,19
8950,125,5,4,1,4,2,1,1,5,25,43
8949,86,5,5,1,1,3,4,4,3,5,12
8948,35,2,3,3,5,3,2,5,3,33,14
8947,161,5,1,4,3,5,5,3,2,6,12
8946,120,2,4,1,4,5,5,1,2,23,10
8945,10,3,1,5,1,1,2,5,2,18,19
8944,195,2,4,2,4,5,3,3,1,38,4
8943,87,5,5,3,5,2,5,2,2,35,29
8942,49,3,1,2,4,1,5,1,5,13,16
8941,60,1,3,5,5,3,1,1,3,26,9
8940,41,3,3,5,1,4,4,4,4,11,46
8939,26,4,4,3,3,3,2,1,2,25,45
8938,147,3,2,5,1,1,3,3,4,17,15
8937,51,2,5,3,3,4,1,2,2,48,43
8936,73,4,2,3,2,5,2,4,4,27,34
8935,4,3,1,1,1,2,4,5,1,19,1
8934,99,3,4,1,2,4,5,3,4,37,5
8933,76,4,3,2,1,2,5,4,3,32,37
8932,20,2,4,4,1,2,3,4,1,49,39
8931,110,3,5,4,1,2,4,1,5,14,40
8930,127,4,3,4,1,3,4,5,3,12,33
8929,45,1,5,4,2,3,4,3,4,8,3
8928,78,5,4,5,1,4,2,3,4,48,27
8927,89,3,5,1,2,1,3,4,1,7,50
8926,7,4,4,1,4,3,2,4,4,8,48
8925,128,2,3,2,1,1,3,1,4,36,30
8924,48,1,3,2,5,5,2,2,3,22,35
8923,64,5,3,5,1,4,4,3,3,47,39
8922,174,1,1,1,5,4,5,2,3,34,33
8921,122,5,5,3,2,2,2,4,4,6,7
8920,79,4,2,4,2,4,2,4,4,46,3
8919,60,1,2,2,5,3,4,1,3,32,6
8918,175,3,5,3,3,2,4,5,3,35,46
8917,177,2,3,3,5,5,2,1,2,49,37
8916,75,5,4,4,4,3,2,2,4,1,27
8915,104,2,5,5,2,2,2,5,1,44,18
8914,198,3,2,4,4,5,4,3,3,19,2
8913,63,5,2,5,3,5,2,4,2,48,30
8912,21,2,3,4,5,4,3,2,3,13,30
8911,106,1,3,2,2,3,3,4,5,31,48
8910,62,5,1,1,5,1,2,3,2,2,45
8909,7,2,2,5,1,2,1,4,2,10,32
8908,110,5,2,3,2,3,3,4,1,23,4
8907,170,2,4,3,3,5,2,2,2,6,6
8906,37,3,1,3,2,1,4,3,3,10,47
8905,63,5,1,3,3,3,1,2,2,2,11
8904,156,3,4,4,1,4,2,5,4,31,39
8903,163,5,5,4,5,1,4,3,5,44,13
8902,171,2,4,1,5,4,1,5,5,6,28
8901,34,3,4,4,4,4,1,3,5,9,48
8900,137,1,5,4,5,1,4,2,2,31,27
8899,142,4,3,3,1,1,1,1,3,16,42
8898,191,3,5,2,2,1,2,5,5,13,30
8897,145,4,1,5,4,2,3,5,1,28,17
8896,81,5,5,4,1,5,5,2,4,33,46
8895,87,3,2,5,4,4,1,3,3,5,15
